time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2019-03-27 22:39:23.052 UTC, , , , , , , , , ,589,2897929,223472, , ,8, ,222,5,0.02, , , , , , , ,8,8, , , ,2,1,11, ,197,36, , , , , , , , , , , , , ,871001,6, ,868020, , , , ,871051,13580587008,22,22,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,871051,1553726357153,,, , , , , , , , , ,2673867,1012578, , , , , , ,46, , ,1, , ,3, , ,46,1, , , , , , , ,207083,47, , , , , , ,1,182,12,44,20498032,2, , , , , , ,252, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,183,1,24, , , , , , , , , 
2019-03-27 22:39:48.295 UTC, , , , , , , , , ,125,2693529,19536, , ,3,1,33,3,0.09, , , , , , , ,3,3, ,2,1,2,1,4, ,40,21, , , , , , , , , , , , , ,1032770,7, ,1030088, , , , ,1032820,13580423168,18,18,18,18, , , , , ,36,279, , , , , , , , , , , , , , , , , , , , , , , , , ,1032820,1553726387599,,, , , , , , , , , ,2673867,1032770, , , , , , ,30, , ,2, , ,3, , ,30, ,2048,1, , , , , ,2162536,111, , , , , , ,2,256,39,102,19004832,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-27 22:39:53.713 UTC, , , , , , , , , ,589,2897953,223496, , ,8, ,222,5,0.02, , , , , , , ,8,8, , , ,2,1,11, ,197,36, , , , , , , , , , , , , ,1032770,7, ,1030088, , , , ,1032820,13580423168,18,18,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1032820,1553726387599,,, , , , , , , , , ,2673867,1174347, , , , , , ,46, , ,1, , ,3, , ,46,1, , , , , , , ,207083,47, , , , , , ,1,135,10,46,22258000,1, , , , , , ,252, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,183,1,24, , , , , , , , , 
2019-03-27 22:40:47.726 UTC, , , , , , , , , ,125,2693553,19560, , ,3, ,33,3,0.09, , , , , , , ,3,3, ,2, ,2,1,4, ,42,22, , , , , , , , , , , , , ,1194870,8, ,1191857, , , , ,1194920,13580259328,16,16,16,16, , , , , ,41,316, , , , , , , , , , , , , , , , , , , , , , , , , ,1194920,1553726447063,,, , , , , , , , , ,2673867,1194870, , , , , , ,30, , ,2, , ,3, , ,30, ,6530,7, , , , , ,2535042,115, , , , , , ,3,202,45,122,15398648,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-27 22:40:52.868 UTC, , , , , , , , , ,589,2897977,223520, , ,8, ,222,5,0.02, , , , , , , ,8,8, , , ,2,1,11, ,197,36, , , , , , , , , , , , , ,1194870,8, ,1191857, , , , ,1194920,13580259328,16,16,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1194920,1553726447063,,, , , , , , , , , ,2673867,1336448, , , , , , ,46, , ,1, , ,3, , ,46,1,2048,1, , , , , ,205035,46, , , , , , ,1,58,13,53,18683016,1, , , , , , ,252, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,183,1,24, , , , , , , , , 
2019-03-27 22:41:28.044 UTC, , , , , , , , , ,125,2693601,19608, , ,3,1,33,3,0.09,1, , , , , , ,3,3, ,2,1,2,1,4, ,44,23, , , , , , , , , , , , , ,1356642,9, ,1353958, , , , ,1356692,13580095488,14,14,14,14, , , , , ,45,350, , , , , , , , , , , , , , , , , , , , , , , , , ,1356692,1553726487380,,, , , , , , , , , ,2673867,1356642, , , , , , ,32, , ,2, , ,3, , ,32, ,10470,8, , , , , ,2836386,124, , , , , , ,3,270,40,151,18421216,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-27 22:41:33.106 UTC, , , , , , , , , ,589,2898025,223568, , ,8, ,222,5,0.02, , , , , , , ,8,8, , , ,2,1,11, ,197,36, , , , , , , , , , , , , ,1356642,9, ,1353958, , , , ,1356692,13580095488,14,14,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1356692,1553726487380,,, , , , , , , , , ,2673867,1498220, , , , , , ,46, , ,1, , ,3, , ,46,1,2048,1, , , , , ,205035,46, , , , , , ,1,47,12,41,20009368,1, , , , , , ,252, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,183,1,24, , , , , , , , , 
2019-03-27 22:41:57.313 UTC, , , , , , , , , ,125,2693601,19608, , ,3,1,33,3,0.09, , , , , , , ,3,3, ,2,1,2,1,4, ,46,24, , , , , , , , , , , , , ,1518672,10, ,1515730, , , , ,1518722,13579935744,13,13,13,13, , , , , ,49,387, , , , , , , , , , , , , , , , , , , , , , , , , ,1518722,1553726516415,,, , , , , , , , , ,2673867,1518672, , , , , , ,33, , ,2, , ,3, , ,33, ,6526,7, , , , , ,3143586,134, , , , , , ,4,313,42,116,17891968,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-27 22:42:02.315 UTC, , , , , , , , , ,589,2898025,223568, , ,8, ,222,5,0.02, , , , , , , ,8,8, , , ,2,1,11, ,197,36, , , , , , , , , , , , , ,1518672,10, ,1515730, , , , ,1518722,13579935744,13,13,13,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1518722,1553726516415,,, , , , , , , , , ,2673867,1660250, , , , , , ,46, , ,1, , ,3, , ,46,1,2048,1, , , , , ,205035,46, , , , , , ,1,49,12,49,20736376,1, , , , , , ,252, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,183,1,24, , , , , , , , , 
2019-03-27 22:43:06.227 UTC, , , , , , , , , ,125,2693625,19632, , ,3, ,33,3,0.09, , , , , , , ,3,3, ,2, ,2,1,4, ,48,25, , , , , , , , , , , , , ,1680586,11, ,1677760, , , , ,1680636,13579767808,11,11,11,11, , , , , ,53,421, , , , , , , , , , , , , , , , , , , , , , , , , ,1680636,1553726585515,,, , , , , , , , , ,2673867,1680586, , , , , , ,33, , ,2, , ,3, , ,33, ,8574,8, , , , , ,3442740,141, , , , , , ,4,360,37,138,19429480,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-27 22:43:11.291 UTC, , , , , , , , , ,589,2898049,223592, , ,8, ,222,5,0.02, , , , , , , ,8,8, , , ,2,1,11, ,197,36, , , , , , , , , , , , , ,1680586,11, ,1677760, , , , ,1680636,13579767808,11,11,11,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1680636,1553726585515,,, , , , , , , , , ,2673867,1822164, , , , , , ,46, , ,1, , ,3, , ,46,1,2048,1, , , , , ,205035,46, , , , , , ,3,102,9,27,21992736,1, , , , , , ,252, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,183,1,24, , , , , , , , , 
2019-03-27 22:44:04.645 UTC, , , , , , , , , ,125,2693673,19680, , ,3,1,33,3,0.09,1, , , , , , ,3,3, ,2,1,2,1,4, ,50,26, , , , , , , , , , , , , ,1842598,12, ,1839674, , , , ,1842648,13579595776,10,10,10,10, , , , , ,58,458, , , , , , , , , , , , , , , , , , , , , , , , , ,1842648,1553726643986,,, , , , , , , , , ,2673867,1842598, , , , , , ,35, , ,2, , ,3, , ,35, ,10474,8, , , , , ,3821910,153, , , , , , ,2,197,39,127,19641680,2, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-27 22:44:09.821 UTC, , , , , , , , , ,589,2898097,223640, , ,8, ,222,5,0.02, , , , , , , ,8,8, , , ,2,1,11, ,197,36, , , , , , , , , , , , , ,1842598,12, ,1839674, , , , ,1842648,13579595776,10,10,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1842648,1553726643986,,, , , , , , , , , ,2673867,1984176, , , , , , ,46, , ,1, , ,3, , ,46,1,2048,1, , , , , ,205035,46, , , , , , ,1,131,10,47,23049976,1, , , , , , ,252, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,183,1,24, , , , , , , , , 
2019-03-27 22:44:36.218 UTC, , , , , , , , , ,125,2693697,19704, , ,3,1,33,3,0.09,1, , , , , , ,3,3, ,2,1,2,1,4, ,52,27, , , , , , , , , , , , , ,2004394,13, ,2001686, , , , ,2004444,13579431936,10,10,10,10, , , , , ,62,492, , , , , , , , , , , , , , , , , , , , , , , , , ,2004444,1553726675573,,, , , , , , , , , ,2673867,2004394, , , , , , ,36, , ,2, , ,3, , ,36, ,10472,8, , , , , ,4141540,162, , , , , , ,3,217,42,132,18226216,1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-27 22:44:42.198 UTC, , , , , , , , , ,589,2902209,227752, , ,9, ,244,5,0.02, , , , , , , ,9,9, , , ,2,2,12, ,197,36, , , , , , , , , , , , , ,2004394,13, ,2001686, , , , ,2004444,13579431936,10,10,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2004444,1553726675573,,, , , , , , , , , ,2673867,2164532, , , , , , ,46, , ,1, , ,3, , ,46,1,2048,1, , , , , ,205035,46, , , , , , , , ,13,50,23017976,1, , , , , , ,264, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , ,183,13,24, , , , , , , , , 
2019-03-28 02:31:40.525 UTC, , , , , , , , , ,125,2694713,20720, , ,3,1,38,3,0.08, , , , , , , ,3,3, ,2,1,2,1,4, ,58,29, , , , , , , , , , , , , ,2168843,14, ,2164690, , , , , , ,-1,-1,-1,-1, , , , , ,66,546, , , , , , , , , , , , , , , , , , , , , , , , , , ,1553740298724,,, , , , , , , , , ,2673867,2168843, , , , , , ,38, , ,2, , ,3, , ,38, ,8590,8, , , , , ,4463178,172, , , , , , ,2,330,35,309,18938200,5, , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 02:32:00.714 UTC, , , , , , , , , ,125,2694713,20720, , ,3,1,38,3,0.08, , , , , , , ,3,3, ,2,1,2,1,4, ,58,29, , , , , , , , , , , , , ,2168843,14, ,2164690, , , , ,2168893,13591232512,9,9,9,9, , , , , ,66,546, , , , , , , , , , , , , , , , , , , , , , , , , ,2168893,1553740320140,,, , , , , , , , , ,2673867,2168843, , , , , , ,38, , ,2, , ,3, , ,38, ,8590,8, , , , , ,4463178,172, , , , , , ,2,160,46,118,14686824,4, , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 02:32:05.736 UTC, , , , , , , , , ,589,2902129,227672, , ,9, ,246,6,0.02, , , , , , , ,9,9, , , ,2,2,12, ,197,35, , , , , , , , , , , , , ,2168843,14, ,2164690, , , , ,2168893,13591232512,9,9,9,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2168893,1553740320140,,, , , , , , , , , ,2673867,2328759, , , , , , ,47, , ,1, , ,3, , ,47,1,2048,1, , , , , ,209037,47, , , , , , ,1,135,19,62,20201872,4, , , , , , ,288, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,195,1,36, , , , , , , , , 
2019-03-28 02:33:14.425 UTC, , , , , , , , , ,125,2694737,20744, , ,3, ,38,3,0.08, , , , , , , ,3,3, ,2, ,2,1,4, ,60,30, , , , , , , , , , , , , ,2332997,15, ,2328917, , , , ,2333047,13591048192,8,8,8,8, , , , , ,70,595, , , , , , , , , , , , , , , , , , , , , , , , , ,2333047,1553740393712,,, , , , , , , , , ,2673867,2332997, , , , , , ,38, , ,2, , ,3, , ,38, ,8586,8, , , , , ,4780772,180, , , , , , ,3,226,38,141,16411152,2, , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 02:34:33.052 UTC, , , , , , , , , ,125,2694737,20744, , ,3, ,38,3,0.08, , , , , , , ,3,3, ,2, ,2,1,4, ,60,30, , , , , , , , , , , , , ,2332997,15, ,2328917, , , , ,2333047,13591027712,8,8,8,8, , , , , ,70,595, , , , , , , , , , , , , , , , , , , , , , , , , ,2333047,1553740472389,,, , , , , , , , , ,2673867,2332997, , , , , , ,38, , ,2, , ,3, , ,38, ,8586,8, , , , , ,4780772,180, , , , , , ,4,252,37,98,19804848,1, , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 02:34:51.109 UTC, , , , , , , , , ,125,2694737,20744, , ,3, ,38,3,0.08, , , , , , , ,3,3, ,2, ,2,1,4, ,60,30, , , , , , , , , , , , , ,2332997,15, ,2328917, , , , ,2333047,13591027712,8,8,8,8, , , , , ,70,595, , , , , , , , , , , , , , , , , , , , , , , , , ,2333047,1553740490086,,, , , , , , , , , ,2673867,2332997, , , , , , ,38, , ,2, , ,3, , ,38, ,8586,8, , , , , ,4780772,180, , , , , , ,3,274,42,266,20085744,2, , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 02:34:58.706 UTC, , , , , , , , , ,589,2902153,227696, , ,9, ,246,6,0.02, , , , , , , ,9,9, , , ,2,2,12, ,197,35, , , , , , , , , , , , , ,2332997,15, ,2328917, , , , ,2333047,13591027712,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2333047,1553740490086,,, , , , , , , , , ,2673867,2492913, , , , , , ,47, , ,1, , ,3, , ,47,1,2048,1, , , , , ,209037,47, , , , , , ,1,64,13,123,19297936,2, , , , , , ,288, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,195,1,36, , , , , , , , , 
2019-03-28 02:35:06.268 UTC, , , , , , , , , ,125,2694785,20792, , ,3,1,38,3,0.08,1, , , , , , ,3,3, ,2,1,2,1,4, ,62,31, , , , , , , , , , , , , ,2497189,16, ,2493071, , , , ,2497239,13590822912,8,8,8,8, , , , , ,74,647, , , , , , , , , , , , , , , , , , , , , , , , , ,2497239,1553740505547,,, , , , , , , , , ,2673867,2497189, , , , , , ,40, , ,2, , ,3, , ,40, ,10480,8, , , , , ,5100562,190, , , , , , ,2,215,44,125,15358760,2, , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 02:35:49.183 UTC, , , , , , , , , ,125,2694785,20792, , ,3,1,38,3,0.08,1, , , , , , ,3,3, ,2,1,2,1,4, ,62,31, , , , , , , , , , , , , ,2497189,16, ,2493071, , , , ,2497239,13590810624,8,8,8,8, , , , , ,74,647, , , , , , , , , , , , , , , , , , , , , , , , , ,2497239,1553740548654,,, , , , , , , , , ,2673867,2497189, , , , , , ,40, , ,2, , ,3, , ,40, ,10480,8, , , , , ,5100562,190, , , , , , ,2,191,40,120,15403832,2, , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 02:36:49.189 UTC, , , , , , , , , ,589,2904329,229872, , ,9, ,251,6,0.02, , , , , , , ,9,9, , , ,2,2,12, ,198,35, , , , , , , , , , , , , ,2497189,16, ,2493071, , , , ,2497239,13590798336,7,7,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2497239,1553740548654,,, , , , , , , , , ,2673867,2665421, , , , , , ,47, , ,1, , ,3, , ,47,1,2048,1, , , , , ,209037,47, , , , , , ,1,135,13,44,22131696,2, , , , , , ,293, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,196,1,37, , , , , , , , , 
2019-03-28 02:37:09.933 UTC, , , , , , , , , ,125,2694785,20792, , ,3,1,38,3,0.08,1, , , , , , ,3,3, ,2,1,2,1,4, ,62,31, , , , , , , , , , , , , ,2497189,16, ,2493071, , , , ,2497239,13590794240,8,8,8,8, , , , , ,74,647, , , , , , , , , , , , , , , , , , , , , , , , , ,2497239,1553740629395,,, , , , , , , , , ,2673867,2497189, , , , , , ,40, , ,2, , ,3, , ,40, ,10480,8, , , , , ,5100562,190, , , , , , ,2,194,40,129,16661912,2, , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 02:40:53.112 UTC, , , , , , , , , ,125,2694785,20792, , ,3,1,38,3,0.08,1, , , , , , ,3,3, ,2,1,2,1,4, ,62,31, , , , , , , , , , , , , ,2497189,16, ,2493071, , , , ,2497239,13590757376,8,8,8,8, , , , , ,74,647, , , , , , , , , , , , , , , , , , , , , , , , , ,2497239,1553740852522,,, , , , , , , , , ,2673867,2497189, , , , , , ,40, , ,2, , ,3, , ,40, ,10480,8, , , , , ,5100562,190, , , , , , ,2,135,40,108,15055728, , , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 02:40:58.534 UTC, , , , , , , , , ,589,2902201,227744, , ,9, ,246,6,0.02, , , , , , , ,9,9, , , ,2,2,12, ,197,35, , , , , , , , , , , , , ,2497189,16, ,2493071, , , , ,2497239,13590757376,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2497239,1553740852522,,, , , , , , , , , ,2673867,2657105, , , , , , ,47, , ,1, , ,3, , ,47,1,2048,1, , , , , ,209037,47, , , , , , ,1,151,12,43,20618840,1, , , , , , ,288, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,195,1,36, , , , , , , , , 
2019-03-28 02:41:53.544 UTC, , , , , , , , , ,125,2694809,20816, , ,3,1,38,3,0.08,1, , , , , , ,3,3, ,2,1,2,1,4, ,64,32, , , , , , , , , , , , , ,2661165,17, ,2657263, , , , ,2661215,13590568960,7,7,7,7, , , , , ,78,696, , , , , , , , , , , , , , , , , , , , , , , , , ,2661215,1553740912268,,, , , , , , , , , ,2673867,2661165, , , , , , ,41, , ,2, , ,3, , ,41, ,10478,8, , , , , ,5420198,199, , , , , , ,2,320,44,198,18239376, , , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 02:42:33.426 UTC, , , , , , , , , ,125,2694809,20816, , ,3,1,38,3,0.08,1, , , , , , ,3,3, ,2,1,2,1,4, ,64,32, , , , , , , , , , , , , ,2661165,17, ,2657263, , , , ,2661215,13590560768,7,7,7,7, , , , , ,78,696, , , , , , , , , , , , , , , , , , , , , , , , , ,2661215,1553740952640,,, , , , , , , , , ,2673867,2661165, , , , , , ,41, , ,2, , ,3, , ,41, ,10478,8, , , , , ,5420198,199, , , , , , ,3,200,45,118,18206864,1, , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 02:42:38.814 UTC, , , , , , , , , ,589,2904345,229888, , ,9, ,251,6,0.02, , , , , , , ,9,9, , , ,2,2,12, ,198,35, , , , , , , , , , , , , ,2661165,17, ,2657263, , , , ,2661215,13590560768,7,7,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2661215,1553740952640,,, , , , , , , , , ,2673867,2829321, , , , , , ,47, , ,1, , ,3, , ,47,1,2048,1, , , , , ,209037,47, , , , , , ,1,143,15,56,20202792,1, , , , , , ,293, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,196,1,37, , , , , , , , , 
2019-03-28 02:43:17.608 UTC, , , , , , , , , ,125,2694913,20920, , ,3,2,42,3,0.07,1, , , , , , ,3,3, ,2,2,2,1,4, ,69,33, , , , , , , , , , , , , ,2834111,18, ,2829479, , , , ,2834161,13590388736,7,7,7,7, , , , , ,83,757, , , , , , , , , , , , , , , , , , , , , , , , , ,2834161,1553740996906,,, , , , , , , , , ,2673867,2834111, , , , , , ,43, , ,2, , ,3, , ,43, ,10494,8, , , , , ,5821770,211, , , , , , ,3,320,45,114,16119264,1, , , , , , ,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 02:43:22.739 UTC, , , , , , , , , ,589,2905113,230656, , ,9, ,251,6,0.02, , , , , , , ,9,9, , , ,2,2,12, ,198,35, , , , , , , , , , , , , ,2834111,18, ,2829479, , , , ,2834161,13590388736,7,7,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2834161,1553740996906,,, , , , , , , , , ,2673867,3002684, , , , , , ,47, , ,1, , ,3, , ,47,1,4175,3, , , , , ,207564,45, , , , , , ,1,49,14,54,19683512,1, , , , , , ,293, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,196,1,37, , , , , , , , , 
2019-03-28 02:43:59.249 UTC, , , , , , , , , ,125,2695001,21008, , ,3,2,42,3,0.07, , , , , , , ,3,3, ,2,2,2,1,4, ,71,34, , , , , , , , , , , , , ,3007580,19, ,3002842, , , , ,3007630,13590204416,7,7,7,7, , , , , ,87,818, , , , , , , , , , , , , , , , , , , , , , , , , ,3007630,1553741038581,,, , , , , , , , , ,2673867,3007580, , , , , , ,44, , ,2, , ,3, , ,44, ,8610,8, , , , , ,6143306,220, , , , , , ,2,164,40,104,15319160,1, , , , , , ,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-03-28 02:44:34.058 UTC, , , , , , , , , ,125,2695001,21008, , ,3,2,42,3,0.07, , , , , , , ,3,3, ,2,2,2,1,4, ,71,34, , , , , , , , , , , , , ,3007580,19, ,3002842, , , , ,3007630,13590216704,7,7,7,7, , , , , ,87,818, , , , , , , , , , , , , , , , , , , , , , , , , ,3007630,1553741073406,,, , , , , , , , , ,2673867,3007580, , , , , , ,44, , ,2, , ,3, , ,44, ,8610,8, , , , , ,6143306,220, , , , , , ,3,236,42,118,19585480,1, , , , , , ,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
